dataset,days,ncol,nrow,config_train,alg,ntree,mtry,var,ntree,t_run_s,nfrostorig,ntrain,nfrostsmote,RMSE,r2,Sensitivity,Acc,Precision,Specificity
dacc,1,35,5517,normal,rf,1500,10,junin.temp_min_t,195.782,612,5516,NA,0.26,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,10,junin.temp_min_t,194.869,612,5516,NA,0.26,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,10,junin.temp_min_t,182.914,612,5202,2448,0.35,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,10,junin.temp_min_t,189.587,612,5202,2448,0.04,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,10,junin.temp_min_t,191.529,612,5202,2448,0.6,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,11,junin.temp_min_t,206.13,612,5516,NA,0.24,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,11,junin.temp_min_t,209.616,612,5516,NA,0.17,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,11,junin.temp_min_t,208.48,612,5516,NA,0.29,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,11,junin.temp_min_t,199.309,612,5202,2448,0.68,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,11,junin.temp_min_t,200.024,612,5202,2448,0.05,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,11,junin.temp_min_t,198.192,612,5202,2448,0.65,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,12,junin.temp_min_t,224.483,612,5516,NA,0.22,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,12,junin.temp_min_t,221.029,612,5516,NA,0.24,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,12,junin.temp_min_t,224.172,612,5516,NA,0.28,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,12,junin.temp_min_t,210.283,612,5202,2448,0.38,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,12,junin.temp_min_t,206.23,612,5202,2448,0.13,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,12,junin.temp_min_t,209.45,612,5202,2448,0.17,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,13,junin.temp_min_t,231.565,612,5516,NA,0.22,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,13,junin.temp_min_t,229.316,612,5516,NA,0.15,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,13,junin.temp_min_t,232.568,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,13,junin.temp_min_t,217.223,612,5202,2448,0.27,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,13,junin.temp_min_t,218.294,612,5202,2448,0.28,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,13,junin.temp_min_t,219.238,612,5202,2448,0.06,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,14,junin.temp_min_t,243.858,612,5516,NA,0.11,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,14,junin.temp_min_t,241.671,612,5516,NA,0.17,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,14,junin.temp_min_t,242.826,612,5516,NA,0.17,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,14,junin.temp_min_t,233.988,612,5202,2448,0.8,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,14,junin.temp_min_t,234.711,612,5202,2448,0.22,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,14,junin.temp_min_t,229.646,612,5202,2448,0.31,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,15,junin.temp_min_t,260.006,612,5516,NA,0.17,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,15,junin.temp_min_t,258.464,612,5516,NA,0.21,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,1500,15,junin.temp_min_t,258.59,612,5516,NA,0.25,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,1500,15,junin.temp_min_t,248.855,612,5202,2448,0.31,0,NA,1,NA,1
