"","date","junin.temp_max","junin.humedad_max","junin.temp_med","junin.radiacion_med","junin.humedad_med","junin.temp_min","junin.humedad_min","tunuyan.temp_max","tunuyan.humedad_max","tunuyan.temp_med","tunuyan.radiacion_med","tunuyan.humedad_med","tunuyan.temp_min","tunuyan.humedad_min","agua_amarga.temp_max","agua_amarga.humedad_max","agua_amarga.temp_med","agua_amarga.radiacion_med","agua_amarga.humedad_med","agua_amarga.temp_min","agua_amarga.humedad_min","las_paredes.temp_max","las_paredes.humedad_max","las_paredes.temp_med","las_paredes.radiacion_med","las_paredes.humedad_med","las_paredes.temp_min","las_paredes.humedad_min","la_llave.temp_max","la_llave.humedad_max","la_llave.temp_med","la_llave.radiacion_med","la_llave.humedad_med","la_llave.temp_min","la_llave.humedad_min"
"2011-09-20",2011-09-20,28.05,72,15.5458333333333,260.333333333333,36.1666666666667,4.85,11,26.6,71,12.4791666666667,1,34,-0.51,9,28.7244368563692,50.4237073391642,16.7321463681616,348.343224360689,20.7912399718842,4.03792075594395,-6.44668832063302,28.2,38,15.8916666666667,59.2083333333333,23.7916666666667,4.36,12,29.46,39,16.5,1,19.5416666666667,3.16,10
"2011-09-21",2011-09-21,29.72,61,17.4708333333333,251.791666666667,35.5833333333333,6.65,14,27.5,72,13.6083333333333,1,35.2083333333333,-0.4,9,29.994385829097,27.4732257846534,17.7182603293318,521.83085038078,7.80605954523761,6.47619191713303,-1.9343699620507,27.92,40,17.7125,56.6666666666667,24.625,5.03,18,29.64,43,18.0583333333333,1,19.6666666666667,3.65,11
"2011-09-22",2011-09-22,15.96,86,10.2875,96.875,57.0833333333333,5,27,16.01,61,10.1875,1,33.75,5.72,9,15.476289043349,57.4669719208012,8.92632359156557,243.447047130649,39.6318847515077,3.60982084957051,19.3498469470629,16.68,84,8.34166666666667,82.9583333333333,55.125,3.72,19,17.48,78,8.50833333333333,1,51.8333333333333,3.59,11
"2011-09-23",2011-09-23,19.64,99,7.95,244.458333333333,68.5833333333333,-2.11,29,18.18,81,7.39583333333333,1,53.75,-0.38,13,17.79,49,14.8305555555556,398.888888888889,30.9444444444444,6.72,12,19.64,88,7.85416666666667,86.875,61.75,-4.36,31,18.64,84,9.19166666666667,1,57.375,0.49,28
"2011-09-24",2011-09-24,27.22,91,13.7833333333333,259.375,54,2,21,24.64,78,11.3083333333333,1,42.0416666666667,-0.68,9,24.1,59,12.1826086956522,254.782608695652,39.8695652173913,2.16,21,27.97,66,11.25625,73.8958333333333,44.6666666666667,1.65,24,28.18,64,15.5208333333333,1,37.4166666666667,2.62,18
"2011-09-25",2011-09-25,27.87,85,17.5375,258.875,49.875,6.34,24,28.92,75,14.925,1,38.3333333333333,1.7,9,26.96,54,16.4208333333333,238.875,35.875,5.65,20,24.9,58,15.5416666666667,67.7083333333333,39.75,6.72,29,26.55,71,15.9083333333333,1,38.2916666666667,3.65,23
"2011-09-26",2011-09-26,27.25,67,18.75,242.333333333333,41.7083333333333,10.62,29,25.98,63,15.35,1,35.375,4.7,15,24.05,55,15.2875,237.541666666667,40.875,6.85,30,24.7,54,15.0125,70.1666666666667,43.2916666666667,6.44,33,26.86,51,16.9125,1,36.0416666666667,6.9,25
"2011-09-27",2011-09-27,31.01,74,20,259.541666666667,50.9166666666667,11.52,26,29.13,79,16.6583333333333,1,45.9583333333333,5.11,12,27.69,63,18.0791666666667,262.583333333333,44,8.24,29,30.93,73,19.6166666666667,63.0833333333333,47.9166666666667,9.34,30,32.43,66,20.4916666666667,1,41.9166666666667,8.57,25
"2011-09-28",2011-09-28,32.94,66,22.6125,259.916666666667,40,13.59,21,30.96,72,23.7645833333333,1,23.3541666666667,6.95,10,31.32,48,20.3708333333333,256.041666666667,35.9166666666667,11.67,21,27.14,53,19.8166666666667,59.9166666666667,37.625,12.54,25,28.41,55,20.1708333333333,1,33.75,12.57,16
"2011-09-29",2011-09-29,25.44,53,18.4125,276,33.5833333333333,10.75,20,25.16,66,14.1347826086957,1,31.7826086956522,4.31,9,22.5,51,14.5416666666667,256.375,34,6.75,20,23.36,54,14.2375,68.8333333333333,36.3333333333333,4.77,23,25.06,43,16.2791666666667,1,26.2916666666667,8.49,14
"2011-09-30",2011-09-30,27.32,55,17.725,274.375,36.0833333333333,10.13,18,27.71,69,15.2625,1,31.2083333333333,3.95,9,12.93,46,10.22,1,40.6,7.57,35,24.57,51,14.625,68.0833333333333,36.4583333333333,6.29,24,25.78,43,16.4083333333333,1,28.9166666666667,7.77,16
"2011-10-01",2011-10-01,25.26,62,17.4083333333333,267.583333333333,30.7916666666667,8.21,13,24.57,69,14.1666666666667,1,33.0833333333333,2.77,9,23.0006406722481,66.3579236502731,16.7076891515945,164.394081493694,35.4501202947587,6.2379631815345,20.3209173621801,23.15,48,14.2083333333333,63.4583333333333,26.9166666666667,5.36,13,24.93,39,16.0074074074074,1,18.4814814814815,6.67,9
"2011-10-02",2011-10-02,22.09,50,13.8083333333333,286.375,28.2916666666667,6.47,15,21.58,65,10.9041666666667,1,29.4583333333333,-0.07,9,18.5453177581576,34.8289420817993,12.0381288119523,127.02575981836,17.0451973050337,5.23416966369569,8.03740180260201,19.8,39,10.2708333333333,71.7083333333333,26.1666666666667,-0.51,19,21.35,26,13,1,16.6666666666667,5.98,11
"2011-10-03",2011-10-03,23.77,54,14.9916666666667,254.5,35.1666666666667,6.03,20,23.51,69,11.9173913043478,1,32.0434782608696,-0.25,9,21.6,46,18.8210526315789,388,18.6315789473684,8.16,14,22.25,48,11.825,72.4166666666667,33.875,1.49,22,24.18,47,13.25,1,29.5,2.13,17
"2011-10-04",2011-10-04,28.12,81,18.35,269.083333333333,46.0416666666667,8.65,20,28.1,69,15.5708333333333,1,33.5416666666667,2.93,9,25.47,42,16.4,259.833333333333,30.4166666666667,7.42,18,25.52,51,16.0833333333333,64.9166666666667,35.0416666666667,6.11,25,26.76,54,17.45,1,31.25,6.29,16
"2011-10-05",2011-10-05,28.85,78,18.3125,274.125,47.0416666666667,9.75,22,27.48,69,16.05,1,37.375,5.72,10,24.93,44,20.2,171.125,30.0416666666667,11.21,23,26.16,55,17.2333333333333,64.8333333333333,38.9583333333333,6.26,28,28.77,47,18.7625,1,31.0416666666667,7.83,18
"2011-10-06",2011-10-06,30.44,86,19.2958333333333,269.5,55.2916666666667,9.59,26,27.4,75,16.0458333333333,1,49.0833333333333,5.65,13,26.86,61,19,415.869565217391,41.4347826086956,11.65,28,25.8,81,16.0416666666667,70.9166666666667,54.5,6.47,37,27.35,78,17.3875,1,47.375,9.13,32
"2011-10-07",2011-10-07,19.85,77,15.0125,237.791666666667,57.2916666666667,8.95,43,17.4,62,13.775,1,44.2083333333333,7.59,25,17.02,73,12.3833333333333,132.166666666667,53.5416666666667,6.26,38,15.42,79,11.1958333333333,82.1666666666667,59.3333333333333,7.65,46,16.68,64,12.3166666666667,1,50,8.98,38
"2011-10-08",2011-10-08,15.47,94,9.4875,169.916666666667,74.4583333333333,5.57,45,16.14,77,7.27083333333333,1,66.2083333333333,5.06,20,14.11,81,7.54583333333333,170.583333333333,63.9166666666667,4.06,35,11.65,81,7.72083333333333,91.6666666666667,70.875,5.06,51,10.83,79,7.69583333333333,1,71.875,6.44,48
"2011-10-09",2011-10-09,22.87,99,11.5125,304.583333333333,62.0833333333333,1.34,22,20.7,79,10.1916666666667,1,46,0.03,9,19.15,74,10.1833333333333,305.833333333333,49.0833333333333,1.47,24,21.47,80,12.0208333333333,79.0833333333333,50.7916666666667,1.7,30,22.14,79,13.2,1,50.7916666666667,3.49,25
"2011-10-10",2011-10-10,27.3,97,16.075,305.5,50.6666666666667,4.08,18,24.59,80,18.3166666666667,1,26.8958333333333,1.42,9,22.63,62,13.325,280.541666666667,41.1666666666667,3.57,20,23.64,64,14.5166666666667,72.375,45.4166666666667,5.57,29,24.88,81,14.8833333333333,1,46.375,3.44,25
"2011-10-11",2011-10-11,24.23,68,16.8,278.041666666667,46.5,10.36,32,23.23,64,15.2375,1,35.5,7.88,14,21.11,66,13.9791666666667,262.583333333333,45.5,5.93,32,19.28,70,14.0541666666667,75.4583333333333,48.9583333333333,10.16,41,21.24,64,14.7583333333333,1,45.75,10.83,35
"2011-10-12",2011-10-12,17.02,92,13.7583333333333,145.333333333333,63.8333333333333,10.77,42,15.03,79,11.1625,1,48.875,7.13,21,13.11,72,10.8791666666667,65,52.375,8.93,38,17.27,81,11.48125,75.2083333333333,46.5208333333333,8.85,29,19.75,65,14.2444444444444,1,40.7222222222222,9.26,19
"2011-10-13",2011-10-13,19.1,66,13.3208333333333,190.958333333333,41.625,9.31,20,16.27,56,10.9458333333333,1,32.2916666666667,6.67,9,14.18,69,8.7625,136.041666666667,46.375,4.57,18,18.64,51,12.3791666666667,70.4166666666667,31.5416666666667,6.24,13,20.75,55,12.9041666666667,1,27.4583333333333,3.16,11
"2011-10-14",2011-10-14,23.12,75,15.0958333333333,268.416666666667,40.2916666666667,9.42,19,22.58,63,13.1583333333333,1,34.25,6.88,9,20.13,54,12.85,235.958333333333,34.3333333333333,7.31,13,24.39,53,14.7583333333333,64.7916666666667,30.4583333333333,5.11,13,26.53,60,15.3916666666667,1,29.4583333333333,4.95,10
"2011-10-15",2011-10-15,28.59,80,16.6791666666667,320.25,37.5833333333333,6.36,10,27.09,76,13.6333333333333,1,36.7916666666667,0.57,9,25.88,44,15.0291666666667,314.833333333333,27.8333333333333,5.29,10,28.72,38,17.6958333333333,57.625,23.5,4.77,12,29.52,50,18.3833333333333,1,21.5,4.06,11
"2011-10-16",2011-10-16,23.25,66,15.05625,156.041666666667,35.5416666666667,9.16,18,22.2,76,13.175,1,33.8333333333333,2.47,9,20.6,49,14.5166666666667,309.375,29.5833333333333,7,22,20.13,56,13.65,69.7916666666667,33.5,4.03,19,21.24,49,15.0416666666667,1,25.4166666666667,6.16,13
"2011-10-17",2011-10-17,23.28,59,16.2291666666667,264.083333333333,38.2083333333333,10.03,22,22.04,49,14.175,1,27.625,7.54,10,19.39,51,13.0666666666667,266.041666666667,36.4166666666667,6.67,26,21.63,63,13.4791666666667,73.7083333333333,43.125,5.26,29,23.97,61,14.9166666666667,1,37.875,6.26,19
"2011-10-18",2011-10-18,26.27,61,18.4458333333333,278.5,40.7083333333333,11.31,24,26.04,73,16.175,1,36.5833333333333,6.34,10,24.23,52,16.3083333333333,276.666666666667,35.5416666666667,8.52,19,23.61,57,15.4541666666667,71,44.2916666666667,8.44,32,25.06,49,17.075,1,37.5833333333333,10.95,25
"2011-10-19",2011-10-19,30.39,92,20.0125,293.583333333333,47.3333333333333,9.26,19,28.72,78,17.1791666666667,1,42.6666666666667,6.42,10,27.48,59,17.7458333333333,294.666666666667,40.9583333333333,8.8,25,30.52,64,18.9,63.375,40.5416666666667,7.11,21,31.71,68,19.8208333333333,1,35.4166666666667,6.34,14
"2011-10-20",2011-10-20,33.54,88,21.9333333333333,303.75,42,9.18,15,32.02,81,19.175,1,41.7916666666667,7.16,9,29.8,49,21.2208333333333,294.958333333333,33,12.21,17,30.86,45,22.2083333333333,54.8333333333333,33.75,11.98,27,32.2,55,21.6333333333333,1,32.8333333333333,9.39,21
"2011-10-21",2011-10-21,32.12,65,22.725,307.666666666667,34.1666666666667,11.54,17,30.7,80,19.3625,1,36.8333333333333,7.57,9,29.57,42,21.0666666666667,282.041666666667,31.4583333333333,14.57,19,27.56,55,19.8130434782609,60.1739130434783,36.2608695652174,11.18,25,29.13,51,21.1125,1,27.0416666666667,10.31,18
"2011-10-22",2011-10-22,25.29,72,18.7916666666667,323.375,39.2083333333333,11.57,22,24.18,60,17.3875,1,22.7083333333333,11.85,9,22.48,56,16.1916666666667,300.375,32.7083333333333,9.52,22,22.43,66,15.3631578947368,67.1578947368421,35.2631578947368,10.77,17,24.82,53,16.975,1,29.5,10.08,11
"2011-10-23",2011-10-23,25.86,99,17.0666666666667,280.333333333333,63.9583333333333,8.62,35,24.88,77,15.6666666666667,1,51.4583333333333,9.16,19,23.18,69,17.4829787234043,141.170212765957,46.7659574468085,11.21,34,25.08,68,16.4809523809524,70.7142857142857,50.4285714285714,11.13,35,25.75,61,17.05,1,47.3333333333333,9.77,30
"2011-10-24",2011-10-24,23.36,98,16.5481481481481,189.37037037037,73.2037037037037,11.9,34,25.19,74,16.4041666666667,1,46.4166666666667,11.65,12,24.13,70,16.3458333333333,225.708333333333,46.5416666666667,10.9,26,21.89,83,16.1833333333333,73.75,58.375,11.52,36,21.94,80,16.6541666666667,1,59.25,12.31,36
"2011-10-25",2011-10-25,23.64,99,15.8583333333333,298.708333333333,66.375,8.98,34,22.87,80,14.3375,1,52.3333333333333,5.98,12,22.27,76,14.0166666666667,225.208333333333,52,6.62,29,19.15,71,13.6916666666667,78.3333333333333,54.0833333333333,10,43,20.91,78,14.6708333333333,1,47.4583333333333,9.26,31
"2011-10-26",2011-10-26,21.55,81,15.9708333333333,202.666666666667,59.7083333333333,12.77,39,20.96,75,13.3833333333333,1,60.75,9,31,17.71,77,12.4041666666667,204.125,63.5833333333333,8.11,44,18.77,77,12.9708333333333,80.0416666666667,59.5416666666667,9.39,45,21.35,76,14.1791666666667,1,54.7083333333333,9.47,33
"2011-10-27",2011-10-27,26.96,93,17.2375,302.5,63.5416666666667,9.75,31,25.24,82,15,1,53.9583333333333,6,15,23.56,78,15.2833333333333,287.708333333333,55.2916666666667,7.24,30,25.88,79,16.1875,72.75,53.9166666666667,6.21,32,26.81,69,17.6458333333333,1,44.5416666666667,7.26,27
"2011-10-28",2011-10-28,23.61,93,17.1,310.916666666667,52.4583333333333,10.03,26,23.66,82,15.6666666666667,1,39.3333333333333,6.8,9,22.71,68,16.0583333333333,308.375,42.375,8.93,26,21.91,69,16.6375,67.1666666666667,38.25,11.24,25,24.31,60,17.9375,1,29.3333333333333,12.59,14
"2011-10-29",2011-10-29,25.06,72,17.0458333333333,316.958333333333,35.75,8.21,15,24.08,66,15.95,1,27.0833333333333,7.18,9,22.07,51,15.8458333333333,318.75,27.625,9.65,13,22.84,58,14.03,67.8,39.7,7.11,21,24.93,53,16.525,1,27.0833333333333,6.52,12
"2011-10-30",2011-10-30,28.33,91,17.8333333333333,333.708333333333,43.2083333333333,6.18,13,26.86,77,15.2833333333333,1,37.75,4.03,9,25.06,44,16.1125,316.416666666667,28.2916666666667,7.24,16,27.2,55,10.1466666666667,77.3333333333333,50.6,7.85,44,28.41,60,18.1125,1,30.7916666666667,6.26,12
"2011-10-31",2011-10-31,29.49,60,20.6125,332.708333333333,32.2916666666667,9.59,17,28.69,73,16.9083333333333,1,34.75,4.9,9,26.58,46,17.8,315.041666666667,29.3333333333333,7.8,18,29.21,41,23.9833333333333,51.7380952380952,27.7857142857143,8.3,23,30.7,46,20.2458333333333,1,27.2083333333333,8.62,16
"2011-11-01",2011-11-01,31.4,83,20.7916666666667,329.958333333333,41.4166666666667,9.9,18,28.97,78,15.7229166666667,1,48.0416666666667,5.9,9,27.87,55,18.0375,316.458333333333,36.625,8.54,22,30.55,65,19.875,61.125,39.2916666666667,7.57,26,31.06,57,21.3833333333333,1,31.5833333333333,8.24,20
"2011-11-02",2011-11-02,32.71,83,22.0625,330.25,44.75,10.57,17,31.16,79,19.4208333333333,1,41.25,7.7,10,29.33,56,20.6333333333333,312.625,36.125,10.98,23,31.04,71,20.6833333333333,61.9166666666667,44.8333333333333,9.7,26,32.79,53,22.3958333333333,1,34.75,12.65,18
"2011-11-03",2011-11-03,30.96,77,22.7291666666667,319.25,43.7916666666667,13.34,23,30.49,78,19.6416666666667,1,44.8333333333333,9.24,11,28.54,49,21.1291666666667,293.875,38.6666666666667,14.26,30,27.58,58,21.2458333333333,60.2083333333333,41.5833333333333,15.73,31,29.41,51,22.8375,1,33.3333333333333,17.22,20
"2011-11-04",2011-11-04,30.11,65,23.2458333333333,327.583333333333,38.0416666666667,17.38,20,29.8,72,19.9458333333333,1,37.0416666666667,11.7,10,27.61,52,20.4333333333333,311.791666666667,36.375,15.03,23,27.58,53,20.4958333333333,59.4166666666667,37.75,13.93,26,29.57,58,22.4416666666667,1,30.4166666666667,17.04,16
"2011-11-05",2011-11-05,31.5,71,22.4416666666667,336.208333333333,41.4583333333333,14.72,20,30.52,73,19.0375,1,40.0833333333333,8.18,9,28.72,48,19.9083333333333,320.958333333333,34.125,11.36,18,30,56,14.5185185185185,69.1111111111111,44.6666666666667,10.39,35,31.53,55,22.0541666666667,1,33.7916666666667,11.11,16
"2011-11-06",2011-11-06,36.2,72,25.9416666666667,331.458333333333,40.4166666666667,15,20,34.05,78,21.1041666666667,1,44.9583333333333,8.7,12,32.71,50,23.0458333333333,297.125,34.2916666666667,10.95,25,36,42,25.4444444444444,49.3333333333333,37,13.8,34,37.52,54,25.8458333333333,1,36.5,13.77,22
"2011-11-07",2011-11-07,31.6,62,25.6625,298,46.9583333333333,19.36,32,30.62,76,21.9166666666667,1,49.3333333333333,13.29,19,29.88,52,22.8291666666667,283.708333333333,43.8333333333333,18.18,35,27.48,68,21.8458333333333,62,49.5833333333333,16.91,36,28.95,67,22.8666666666667,1,46.9166666666667,17.35,34
"2011-11-08",2011-11-08,31.27,77,24.825,284.75,46.75,17.07,6,29.21,83,19.964,1,48,10.29,9,27.71,67,20.2083333333333,184.208333333333,39.5416666666667,12.31,9,29.8,72,21.9208333333333,57.25,43.0416666666667,15.73,9,27.2,72,22.375,1,42.8333333333333,19.15,9
"2011-11-09",2011-11-09,30.96,86,21.6791666666667,346.833333333333,35.3333333333333,15.55,6,30.37,77,19.0979166666667,1,23.1458333333333,10.47,9,29.72,77,19.2541666666667,316.416666666667,28.2916666666667,12.03,8,26.14,59,19.435,52.225,21.45,8,9,27.61,52,18.762962962963,1,20.0555555555556,8.39,9
"2011-11-10",2011-11-10,24.05,82,14.625,357.833333333333,36.875,3.11,16,22.97,73,12.7458333333333,1,32.875,1.52,9,22.3,45,13.0791666666667,318.208333333333,25.6666666666667,3.83,12,24.98,28,18.90625,58.125,19.1875,3.5,15,25.37,51,14.3958333333333,1,20.75,-0.2,10
"2011-11-11",2011-11-11,30.88,73,18.9375,349.708333333333,37.25,7.62,15,30.08,77,15.8041666666667,1,40.7083333333333,1.9,9,28.2,42,17.7333333333333,312.416666666667,23.9583333333333,6.49,12,29.08,43,18.4208333333333,58.75,27.5833333333333,3.98,19,30.88,47,18.95,1,24.25,4.31,13
"2011-11-12",2011-11-12,32.63,84,21.95,286.708333333333,44.8333333333333,10.49,20,30.7,76,18.5833333333333,1,41.375,6.85,10,29.98,47,20.3458333333333,233.083333333333,30.5,10.08,20,32.35,72,20.9833333333333,50.0416666666667,37.0833333333333,8.47,26,33.61,67,22.646,1,32.66,9.18,17
"2011-11-13",2011-11-13,19.8,99,14.228,32.96,92.28,12.95,63,17.09,83,13.4916666666667,1,69.125,11.88,38,18.64,79,13.4291666666667,44.875,66.0416666666667,11.67,41,17.07,89,14.7666666666667,1,75.75,13.39,62,18.43,84,15.8125,1,74.9583333333333,14.77,58
"2011-11-14",2011-11-14,25.78,99,18.0875,337.833333333333,72.3333333333333,11.39,33,25.31,84,17.1541666666667,1,57,8.8,20,23.48,79,16.6375,254,56.7083333333333,11.06,31,25.03,88,17.9636363636364,1,62.4545454545455,12.65,36,26.81,83,16.4854166666667,1,69.0208333333333,11.75,27
"2011-11-15",2011-11-15,29.05,99,19.6875,336,70.2083333333333,11.21,32,27.12,85,18.4416666666667,1,58.0416666666667,9.49,19,25.13,73,18.4833333333333,223.708333333333,54.375,11.21,36,27.32,82,20.047619047619,1,54.7619047619048,10.49,35,29.13,78,21,1,46.5833333333333,11,24
"2011-11-16",2011-11-16,25.7,95,19.0041666666667,244.958333333333,73.5,15.7,40,21.47,84,16.675,1,69.25,13.93,48,19.7,79,16.2875,132.208333333333,64.4166666666667,13.77,52,19.44,85,15.575,1,76.5416666666667,13.39,58,21.37,84,16.4583333333333,1,70.3333333333333,13.7,36
"2011-11-17",2011-11-17,24.72,99,18.4166666666667,272,77.9583333333333,14.11,45,24.98,86,17.7333333333333,1,63.4583333333333,11.95,30,23.38,85,16.8375,297.541666666667,67.5833333333333,12.47,44,24.77,82,19.1913043478261,4.65217391304348,61.5217391304348,13.44,47,25.88,83,19.2208333333333,1,62.3333333333333,14,39
"2011-11-18",2011-11-18,29.93,96,21.375,341.333333333333,65.25,15.13,33,29.05,87,19.8833333333333,1,58.9166666666667,12.59,15,27.35,81,19.6791666666667,266.333333333333,58,13.08,34,29.9,86,19.6375,11.625,62.5,10.44,34,32.2,78,20.7083333333333,1,52.2916666666667,11.59,26
"2011-11-19",2011-11-19,22.17,94,17.5583333333333,231.166666666667,69.4166666666667,13.67,47,22.48,79,16.6,1,52.8333333333333,11.95,27,20.39,76,15.6583333333333,230.708333333333,56.7916666666667,10.85,40,21.71,80,16.6833333333333,14.4166666666667,57.25,12.36,38,24.54,76,17.8958333333333,1,52.0416666666667,12.08,34
"2011-11-20",2011-11-20,22.71,99,14.2354166666667,107,90.1041666666667,11.85,48,23.25,84,15.7083333333333,1,60.5,10.16,22,21.32,81,14.7208333333333,205.208333333333,61.5416666666667,10.47,37,23.41,89,16.5,10.5833333333333,57.375,10.39,34,25.65,86,17.2958333333333,1,54.75,10.93,23
"2011-11-21",2011-11-21,26.83,95,18.1208333333333,369.916666666667,62.0416666666667,10.34,24,25.78,83,16.5375,1,50.3333333333333,7.93,14,24.33,71,17.0333333333333,334.541666666667,50.25,10.9,32,27.4,69,17.7,23.1666666666667,42.375,7.57,27,28.43,79,18.2625,1,45.0833333333333,7.47,19
"2011-11-22",2011-11-22,32.5,98,22.0166666666667,370.708333333333,51.3333333333333,10.34,16,31.04,84,18.9625,1,48.2916666666667,7.47,9,29.28,67,20.3333333333333,322.25,41.75,10.77,21,32.53,73,21.6458333333333,18.2916666666667,41.3333333333333,10.42,24,33.97,65,22.8333333333333,1,33.8333333333333,10.67,16
"2011-11-23",2011-11-23,34.03,93,23.2708333333333,360,46.4166666666667,11.11,18,33.02,83,20.6625,1,44.7083333333333,8.16,10,32.02,62,21.3041666666667,301.166666666667,40.8333333333333,10.42,20,29.44,65,21.8458333333333,20.375,39.375,11.13,25,31.16,55,23.4041666666667,1,30.2916666666667,12.85,16
"2011-11-24",2011-11-24,34.18,66,24.9291666666667,357.75,42.2083333333333,16.71,22,32.3,74,22.5333333333333,1,37.125,13.08,11,31.24,57,22.9416666666667,308.875,36.9166666666667,13.52,24,31.81,55,22.6625,19.7083333333333,40.5,12.26,32,34.82,53,24.4541666666667,1,32.1666666666667,14.29,23
"2011-11-25",2011-11-25,30.96,66,24.5375,359.708333333333,39.0833333333333,19,25,30.37,77,21.4916666666667,1,37.4583333333333,13.31,12,28.87,56,21.7333333333333,319.791666666667,34.1666666666667,14.59,26,29.28,54,22.45,17.9166666666667,34.625,15.26,24,31.19,44,24.0791666666667,1,27.2916666666667,17.32,19
"2011-11-26",2011-11-26,29.46,69,23.3583333333333,277.5,42.4583333333333,19.9,23,28.87,80,19.975,1,45.3333333333333,12.39,10,28.46,61,20.2041666666667,289.083333333333,41.7916666666667,13.75,25,26.76,71,19.7416666666667,7.70833333333333,41.2916666666667,12.75,22,29.1,51,21.475,1,30.5833333333333,14.24,15
"2011-11-27",2011-11-27,34.33,96,24.8708333333333,343.875,56.5,17.38,26,32.53,83,21.4916666666667,1,51.9166666666667,10.9,14,32.25,62,21.9636363636364,217.477272727273,46.4545454545455,12.93,29,30.16,64,22.9791666666667,4.5,44.5,15.93,29,32.35,64,24.0875,1,37.9166666666667,15.57,20
"2011-11-28",2011-11-28,31.35,82,24.2666666666667,368.75,47,18.51,21,30.68,76,22.6083333333333,1,39.4166666666667,15.57,9,29.49,58,22.6541666666667,331.625,35.7083333333333,16.91,17,29.26,72,20.3869565217391,4.65217391304348,42.2173913043478,12.18,24,31.53,59,23.3125,1,30.7083333333333,13.42,15
"2011-11-29",2011-11-29,32.17,98,24.6458333333333,343.166666666667,59.8333333333333,16.58,19,32.17,80,22.1125,1,45.4166666666667,10.83,11,31.24,59,25.5130434782609,643.065217391304,38.3260869565217,12.29,29,29.77,87,22.2238095238095,5.85714285714286,50.1904761904762,14.67,16,31.14,85,23.2416666666667,1,42.5833333333333,15.06,11
"2011-11-30",2011-11-30,25.73,77,19.6625,368.333333333333,32.2916666666667,13.39,15,24.41,57,16.8270833333333,1,17.3125,12.34,9,23.1,54,17.2833333333333,327.041666666667,30.1666666666667,11.34,13,24.05,51,17.6521739130435,27.304347826087,30.7391304347826,10.26,16,25.57,39,18.7208333333333,1,21.75,10.59,11
"2011-12-01",2011-12-01,30.86,86,20.1708333333333,373.208333333333,48.5,7.67,22,29.03,81,17.3666666666667,1,41.75,5.42,10,28.12,61,18.3208333333333,326.333333333333,37.1666666666667,7.83,20,30.93,62,19.8318181818182,40.9090909090909,39.1818181818182,6.42,25,33.18,57,21.4208333333333,1,26.6666666666667,6.11,16
"2011-12-02",2011-12-02,33.07,88,22.7833333333333,366.583333333333,48.0833333333333,12,21,31.89,81,20.1708333333333,1,48.4583333333333,9.29,11,31.22,63,20.3695652173913,353.086956521739,41.0652173913044,10.57,24,31.65,58,23.5909090909091,38.0454545454545,39.4545454545455,13.52,25,34.08,52,24.4583333333333,1,32.5,13.42,22
